Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.9081,0.9209,0.9081,0.8989,0.0917,0.9083,0.9132,0.9083,0.9058,0.9082,0.9129,0.9082,0.9059,0.9757,0.0918,not-balanced,50,20,10,8,4,224,kbest,"['disgust', 'a_score']","{'disgust': 0.0048, 'a_score': 0.3669}",KNeighborsClassifier()
KNeighborsClassifier,0.9092,0.9143,0.9092,0.8978,0.0874,0.9126,0.9216,0.9126,0.9096,0.9076,0.9168,0.9076,0.9045,0.9595,0.0924,not-balanced,60,20,10,3,1,267,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0046, 'disgust': 0.0008, 'a_score': 0.359}",KNeighborsClassifier()
KNeighborsClassifier,0.9028,0.9148,0.9028,0.8932,0.0904,0.9096,0.9113,0.9096,0.9081,0.9076,0.9089,0.9076,0.9061,0.9584,0.0924,not-balanced,50,20,10,7,2,948,kbest,"['trust', 'a_score']","{'trust': 0.0029, 'a_score': 0.3547}",KNeighborsClassifier()
KNeighborsClassifier,0.9056,0.9162,0.9056,0.8951,0.0892,0.9108,0.9177,0.9108,0.9082,0.9074,0.9143,0.9074,0.9046,0.9737,0.0926,not-balanced,60,20,10,9,1,876,kbest,"['fear', 'disgust', 'a_score']","{'fear': 0.0031, 'disgust': 0.0021, 'a_score': 0.3648}",KNeighborsClassifier()
KNeighborsClassifier,0.8931,0.9074,0.8931,0.8846,0.0872,0.9128,0.9198,0.9128,0.9103,0.9074,0.915,0.9074,0.9045,0.972,0.0926,not-balanced,60,20,10,8,3,302,kbest,"['fear', 'disgust', 'a_score']","{'fear': 0.0006, 'disgust': 0.0015, 'a_score': 0.3568}",KNeighborsClassifier()
KNeighborsClassifier,0.9087,0.9175,0.9087,0.8984,0.0933,0.9067,0.909,0.9067,0.9046,0.907,0.9101,0.907,0.905,0.9461,0.093,not-balanced,60,20,10,2,4,254,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0015, 'disgust': 0.001, 'a_score': 0.3564}",KNeighborsClassifier()
KNeighborsClassifier,0.9123,0.9194,0.9123,0.9004,0.0969,0.9031,0.9049,0.9031,0.9013,0.907,0.9093,0.907,0.9052,0.9505,0.093,not-balanced,60,20,10,7,5,104,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0062, 'disgust': 0.0028, 'a_score': 0.3641}",KNeighborsClassifier()
KNeighborsClassifier,0.8929,0.9073,0.8929,0.8848,0.0886,0.9114,0.9197,0.9114,0.9086,0.907,0.9165,0.907,0.9037,0.9555,0.093,not-balanced,60,20,10,9,4,734,kbest,"['fear', 'disgust', 'a_score']","{'fear': 0.0046, 'disgust': 0.0033, 'a_score': 0.355}",KNeighborsClassifier()
KNeighborsClassifier,0.9042,0.914,0.9042,0.894,0.0915,0.9085,0.9163,0.9085,0.9057,0.9066,0.9139,0.9066,0.9037,0.941,0.0934,not-balanced,60,20,10,1,4,141,kbest,"['fear', 'disgust', 'a_score']","{'fear': 0.0038, 'disgust': 0.0015, 'a_score': 0.3591}",KNeighborsClassifier()
KNeighborsClassifier,0.9009,0.9104,0.9009,0.8907,0.0852,0.9148,0.9203,0.9148,0.9126,0.9066,0.9129,0.9066,0.9038,0.9539,0.0934,not-balanced,60,20,10,5,1,569,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0038, 'disgust': 0.0043, 'a_score': 0.3588}",KNeighborsClassifier()
