Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
DecisionTreeClassifier,0.8421,0.845,0.8421,0.7233,0.8445,0.8579,0.8445,0.8435,0.853,0.867,0.853,0.8525,0.9474,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0119, 'anger': 0.0065, 'anticipation': 0.0107, 'trust': 0.0109, 'surprise': 0.0067, 'sadness': 0.0127, 'disgust': 0.007, 'joy': 0.0089, 'a_score': 0.4368}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8424,0.8397,0.8424,0.7065,0.8407,0.8297,0.8407,0.8292,0.8529,0.8439,0.8529,0.8425,0.9472,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0129, 'anger': 0.0066, 'anticipation': 0.011, 'trust': 0.011, 'surprise': 0.0077, 'sadness': 0.0127, 'disgust': 0.0067, 'joy': 0.0084, 'a_score': 0.41}",DecisionTreeClassifier()
RandomForestClassifier,0.8434,0.8578,0.8434,0.7714,0.8442,0.8561,0.8442,0.8434,0.8528,0.8653,0.8528,0.8524,0.9615,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0124, 'anger': 0.0065, 'anticipation': 0.0081, 'trust': 0.0114, 'surprise': 0.0088, 'sadness': 0.0091, 'disgust': 0.0066, 'joy': 0.0093, 'a_score': 0.4334}",RandomForestClassifier()
RandomForestClassifier,0.8449,0.8636,0.8449,0.779,0.8453,0.8597,0.8453,0.845,0.8526,0.868,0.8526,0.8525,0.9622,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0124, 'anger': 0.0059, 'anticipation': 0.0086, 'trust': 0.0135, 'surprise': 0.0082, 'sadness': 0.0109, 'disgust': 0.0094, 'joy': 0.0112, 'a_score': 0.4349}",RandomForestClassifier()
DecisionTreeClassifier,0.8444,0.8421,0.8444,0.7177,0.8418,0.8327,0.8418,0.8319,0.8523,0.8443,0.8523,0.8431,0.9471,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.013, 'anger': 0.0077, 'anticipation': 0.0088, 'trust': 0.0099, 'surprise': 0.0073, 'sadness': 0.0121, 'disgust': 0.0069, 'joy': 0.0088, 'a_score': 0.4101}",DecisionTreeClassifier()
DecisionTreeClassifier,0.843,0.8463,0.843,0.7269,0.8433,0.8346,0.8433,0.8339,0.8522,0.844,0.8522,0.8432,0.9472,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0112, 'anger': 0.0072, 'anticipation': 0.0126, 'trust': 0.0098, 'surprise': 0.0082, 'sadness': 0.0145, 'disgust': 0.0083, 'joy': 0.0093, 'a_score': 0.4106}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8427,0.8372,0.8427,0.6984,0.8413,0.8307,0.8413,0.83,0.8521,0.843,0.8521,0.8417,0.948,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.013, 'anger': 0.007, 'anticipation': 0.0102, 'trust': 0.0087, 'surprise': 0.0074, 'sadness': 0.0129, 'disgust': 0.0062, 'joy': 0.0081, 'a_score': 0.4088}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8429,0.8436,0.8429,0.7222,0.8422,0.8316,0.8422,0.8309,0.8521,0.8429,0.8521,0.8416,0.947,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0121, 'anger': 0.0065, 'anticipation': 0.0125, 'trust': 0.0115, 'surprise': 0.0084, 'sadness': 0.0113, 'disgust': 0.0061, 'joy': 0.0097, 'a_score': 0.4086}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8384,0.8372,0.8384,0.7032,0.8407,0.8292,0.8407,0.8287,0.852,0.8427,0.852,0.8411,0.9467,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0118, 'anger': 0.0076, 'anticipation': 0.0101, 'trust': 0.0097, 'surprise': 0.0074, 'sadness': 0.0134, 'disgust': 0.006, 'joy': 0.0087, 'a_score': 0.4061}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8429,0.8302,0.8429,0.6789,0.8403,0.8301,0.8403,0.8297,0.8508,0.8415,0.8508,0.8405,0.9465,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0112, 'anger': 0.0073, 'anticipation': 0.0095, 'trust': 0.0104, 'surprise': 0.0068, 'sadness': 0.0133, 'disgust': 0.0053, 'joy': 0.0084, 'a_score': 0.4105}",DecisionTreeClassifier()
