Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
RandomForestClassifier,0.9091,0.9147,0.9091,0.8967,0.9187,0.9231,0.9187,0.9168,0.9141,0.9197,0.9141,0.9119,0.9742,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0066, 'anger': 0.0045, 'anticipation': 0.0059, 'trust': 0.0058, 'surprise': 0.0049, 'sadness': 0.0063, 'disgust': 0.0054, 'joy': 0.0091, 'a_score': 0.3587}",RandomForestClassifier()
RandomForestClassifier,0.909,0.9142,0.909,0.8968,0.917,0.9212,0.917,0.9152,0.9141,0.9197,0.9141,0.9118,0.9741,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0065, 'anger': 0.0046, 'anticipation': 0.0062, 'trust': 0.0055, 'surprise': 0.0054, 'sadness': 0.0071, 'disgust': 0.0074, 'joy': 0.0049, 'a_score': 0.3633}",RandomForestClassifier()
DecisionTreeClassifier,0.9121,0.9182,0.9121,0.9009,0.9149,0.9205,0.9149,0.9127,0.914,0.9205,0.914,0.9115,0.9654,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0054, 'anger': 0.0031, 'anticipation': 0.0053, 'trust': 0.0047, 'surprise': 0.0058, 'sadness': 0.0079, 'disgust': 0.0054, 'joy': 0.0042, 'a_score': 0.3655}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9121,0.9182,0.9121,0.9008,0.9149,0.9204,0.9149,0.9127,0.914,0.9204,0.914,0.9116,0.9663,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0047, 'anger': 0.0048, 'anticipation': 0.0054, 'trust': 0.004, 'surprise': 0.0052, 'sadness': 0.0069, 'disgust': 0.0057, 'joy': 0.0059, 'a_score': 0.3656}",DecisionTreeClassifier()
RandomForestClassifier,0.9081,0.9135,0.9081,0.8957,0.9164,0.92,0.9164,0.9147,0.914,0.9189,0.914,0.9119,0.9739,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0067, 'anger': 0.0048, 'anticipation': 0.0062, 'trust': 0.0066, 'surprise': 0.0051, 'sadness': 0.0069, 'disgust': 0.0088, 'joy': 0.009, 'a_score': 0.364}",RandomForestClassifier()
DecisionTreeClassifier,0.9141,0.9199,0.9141,0.9032,0.9144,0.9199,0.9144,0.9121,0.9139,0.9203,0.9139,0.9114,0.9666,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.006, 'anger': 0.0041, 'anticipation': 0.0061, 'trust': 0.0046, 'surprise': 0.0057, 'sadness': 0.0069, 'disgust': 0.0057, 'joy': 0.0048, 'a_score': 0.3685}",DecisionTreeClassifier()
RandomForestClassifier,0.9063,0.9114,0.9063,0.8936,0.9173,0.9217,0.9173,0.9154,0.9138,0.9194,0.9138,0.9115,0.9731,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0088, 'anger': 0.0047, 'anticipation': 0.0063, 'trust': 0.0058, 'surprise': 0.0052, 'sadness': 0.008, 'disgust': 0.0048, 'joy': 0.0056, 'a_score': 0.3627}",RandomForestClassifier()
RandomForestClassifier,0.9099,0.9154,0.9099,0.8977,0.9163,0.9203,0.9163,0.9145,0.9135,0.919,0.9135,0.9112,0.9739,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0075, 'anger': 0.0056, 'anticipation': 0.0056, 'trust': 0.0067, 'surprise': 0.0052, 'sadness': 0.0069, 'disgust': 0.0077, 'joy': 0.0051, 'a_score': 0.3627}",RandomForestClassifier()
RandomForestClassifier,0.9073,0.9126,0.9073,0.8948,0.9171,0.9213,0.9171,0.9153,0.9135,0.919,0.9135,0.9113,0.9737,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0058, 'anger': 0.0046, 'anticipation': 0.0061, 'trust': 0.0058, 'surprise': 0.0054, 'sadness': 0.0067, 'disgust': 0.0075, 'joy': 0.006, 'a_score': 0.3622}",RandomForestClassifier()
RandomForestClassifier,0.9081,0.913,0.9081,0.8959,0.9155,0.9196,0.9155,0.9136,0.9126,0.9175,0.9126,0.9104,0.974,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.011, 'anger': 0.005, 'anticipation': 0.0056, 'trust': 0.006, 'surprise': 0.0056, 'sadness': 0.0076, 'disgust': 0.0071, 'joy': 0.0051, 'a_score': 0.3626}",RandomForestClassifier()
