Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
DecisionTreeClassifier,0.8512,0.8544,0.8512,0.8508,0.8528,0.8534,0.8528,0.8527,0.8533,0.8538,0.8533,0.8532,0.936,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0122, 'anger': 0.0096, 'anticipation': 0.0096, 'trust': 0.0126, 'surprise': 0.0064, 'sadness': 0.0112, 'disgust': 0.0063, 'joy': 0.0078, 'a_score': 0.37}",DecisionTreeClassifier()
DecisionTreeClassifier,0.85,0.8534,0.85,0.8496,0.8522,0.853,0.8522,0.8522,0.8531,0.8537,0.8531,0.853,0.9345,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0129, 'anger': 0.0107, 'anticipation': 0.0106, 'trust': 0.0122, 'surprise': 0.0078, 'sadness': 0.0125, 'disgust': 0.0086, 'joy': 0.0104, 'a_score': 0.3704}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8559,0.8568,0.8559,0.8558,0.8526,0.8533,0.8526,0.8526,0.8531,0.8537,0.8531,0.853,0.9378,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0137, 'anger': 0.0087, 'anticipation': 0.0096, 'trust': 0.0106, 'surprise': 0.0093, 'sadness': 0.0138, 'disgust': 0.0082, 'joy': 0.0088, 'a_score': 0.3728}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8538,0.8572,0.8538,0.8535,0.8507,0.8515,0.8507,0.8507,0.8529,0.8535,0.8529,0.8528,0.9371,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0119, 'anger': 0.0092, 'anticipation': 0.0092, 'trust': 0.0135, 'surprise': 0.0072, 'sadness': 0.0133, 'disgust': 0.0074, 'joy': 0.0072, 'a_score': 0.3696}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8528,0.8535,0.8528,0.8527,0.8526,0.8533,0.8526,0.8526,0.8528,0.8534,0.8528,0.8527,0.934,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0123, 'anger': 0.0104, 'anticipation': 0.0078, 'trust': 0.013, 'surprise': 0.0082, 'sadness': 0.0135, 'disgust': 0.0078, 'joy': 0.0089, 'a_score': 0.3696}",DecisionTreeClassifier()
RandomForestClassifier,0.8493,0.8533,0.8493,0.849,0.8523,0.8534,0.8523,0.8522,0.8526,0.8538,0.8526,0.8525,0.9451,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0124, 'anger': 0.0076, 'anticipation': 0.0067, 'trust': 0.0102, 'surprise': 0.0079, 'sadness': 0.0123, 'disgust': 0.0099, 'joy': 0.0085, 'a_score': 0.3637}",RandomForestClassifier()
RandomForestClassifier,0.853,0.8555,0.853,0.8528,0.8525,0.8536,0.8525,0.8524,0.8525,0.8537,0.8525,0.8525,0.9481,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.009, 'anger': 0.0081, 'anticipation': 0.0079, 'trust': 0.0086, 'surprise': 0.007, 'sadness': 0.0141, 'disgust': 0.01, 'joy': 0.0081, 'a_score': 0.3721}",RandomForestClassifier()
RandomForestClassifier,0.8494,0.8547,0.8494,0.8489,0.8515,0.8526,0.8515,0.8514,0.8525,0.8537,0.8525,0.8524,0.9459,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0114, 'anger': 0.0081, 'anticipation': 0.0081, 'trust': 0.0101, 'surprise': 0.0087, 'sadness': 0.0127, 'disgust': 0.0072, 'joy': 0.0085, 'a_score': 0.365}",RandomForestClassifier()
DecisionTreeClassifier,0.8496,0.8525,0.8496,0.8492,0.8496,0.8503,0.8496,0.8496,0.852,0.8526,0.852,0.852,0.9346,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0121, 'anger': 0.0098, 'anticipation': 0.0091, 'trust': 0.0137, 'surprise': 0.0078, 'sadness': 0.0119, 'disgust': 0.0071, 'joy': 0.0087, 'a_score': 0.3691}",DecisionTreeClassifier()
DecisionTreeClassifier,0.851,0.8531,0.851,0.8508,0.8516,0.8522,0.8516,0.8516,0.852,0.8525,0.852,0.852,0.9355,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0115, 'anger': 0.0087, 'anticipation': 0.0111, 'trust': 0.0125, 'surprise': 0.0081, 'sadness': 0.0125, 'disgust': 0.0091, 'joy': 0.0085, 'a_score': 0.3723}",DecisionTreeClassifier()
