Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
RandomForestClassifier,0.9108,0.9176,0.9108,0.8988,0.9133,0.9203,0.9133,0.9107,0.9145,0.9217,0.9145,0.912,0.9742,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0037, 'anger': 0.0038, 'anticipation': 0.0041, 'trust': 0.0052, 'surprise': 0.004, 'sadness': 0.0045, 'disgust': 0.0032, 'joy': 0.0035, 'a_score': 0.3622}",RandomForestClassifier()
DecisionTreeClassifier,0.912,0.9184,0.912,0.9004,0.9118,0.9176,0.9118,0.9094,0.9145,0.9211,0.9145,0.912,0.9673,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.005, 'anger': 0.0039, 'anticipation': 0.0063, 'trust': 0.0048, 'surprise': 0.0039, 'sadness': 0.0057, 'disgust': 0.0033, 'joy': 0.0047, 'a_score': 0.367}",DecisionTreeClassifier()
DecisionTreeClassifier,0.913,0.9193,0.913,0.9015,0.9129,0.9187,0.9129,0.9105,0.9145,0.921,0.9145,0.9121,0.9677,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0052, 'anger': 0.0036, 'anticipation': 0.0051, 'trust': 0.0055, 'surprise': 0.0043, 'sadness': 0.0048, 'disgust': 0.0033, 'joy': 0.0055, 'a_score': 0.366}",DecisionTreeClassifier()
RandomForestClassifier,0.912,0.9178,0.912,0.9005,0.9133,0.9194,0.9133,0.9109,0.9144,0.9207,0.9144,0.912,0.975,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0034, 'anger': 0.0041, 'anticipation': 0.0051, 'trust': 0.0058, 'surprise': 0.0042, 'sadness': 0.0049, 'disgust': 0.0039, 'joy': 0.0039, 'a_score': 0.3641}",RandomForestClassifier()
RandomForestClassifier,0.9092,0.9154,0.9092,0.8972,0.9123,0.9187,0.9123,0.9098,0.9144,0.921,0.9144,0.9119,0.9751,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0045, 'anger': 0.0032, 'anticipation': 0.0045, 'trust': 0.0053, 'surprise': 0.0038, 'sadness': 0.0052, 'disgust': 0.0032, 'joy': 0.0037, 'a_score': 0.3605}",RandomForestClassifier()
RandomForestClassifier,0.9132,0.9196,0.9132,0.9017,0.9137,0.9204,0.9137,0.9112,0.9143,0.921,0.9143,0.9119,0.9755,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0038, 'anger': 0.0037, 'anticipation': 0.0041, 'trust': 0.005, 'surprise': 0.0041, 'sadness': 0.0049, 'disgust': 0.0034, 'joy': 0.0043, 'a_score': 0.3645}",RandomForestClassifier()
RandomForestClassifier,0.9094,0.9154,0.9094,0.8974,0.9115,0.9169,0.9115,0.9092,0.9142,0.92,0.9142,0.9119,0.9745,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0036, 'anger': 0.004, 'anticipation': 0.0039, 'trust': 0.0051, 'surprise': 0.0033, 'sadness': 0.0051, 'disgust': 0.0039, 'joy': 0.0067, 'a_score': 0.3627}",RandomForestClassifier()
RandomForestClassifier,0.9095,0.9146,0.9095,0.8979,0.914,0.9209,0.914,0.9115,0.9141,0.9211,0.9141,0.9116,0.9746,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0041, 'anger': 0.0038, 'anticipation': 0.0048, 'trust': 0.005, 'surprise': 0.0044, 'sadness': 0.0051, 'disgust': 0.003, 'joy': 0.0045, 'a_score': 0.3622}",RandomForestClassifier()
RandomForestClassifier,0.9119,0.9184,0.9119,0.9002,0.9129,0.9191,0.9129,0.9104,0.9137,0.92,0.9137,0.9113,0.9751,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0043, 'anger': 0.0036, 'anticipation': 0.0048, 'trust': 0.0058, 'surprise': 0.0037, 'sadness': 0.0051, 'disgust': 0.0031, 'joy': 0.0043, 'a_score': 0.3644}",RandomForestClassifier()
RandomForestClassifier,0.911,0.917,0.911,0.8994,0.9126,0.9187,0.9126,0.9102,0.9137,0.92,0.9137,0.9114,0.975,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0045, 'anger': 0.0046, 'anticipation': 0.005, 'trust': 0.0055, 'surprise': 0.004, 'sadness': 0.0052, 'disgust': 0.0041, 'joy': 0.0046, 'a_score': 0.363}",RandomForestClassifier()
