Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
RandomForestClassifier,0.9101,0.9148,0.9101,0.8989,0.9125,0.9182,0.9125,0.9101,0.9103,0.917,0.9103,0.9077,0.9744,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0052, 'anger': 0.0032, 'anticipation': 0.0053, 'trust': 0.0077, 'surprise': 0.008, 'sadness': 0.0073, 'disgust': 0.0077, 'joy': 0.0065, 'a_score': 0.3687}",RandomForestClassifier()
DecisionTreeClassifier,0.9185,0.9215,0.9185,0.9087,0.9103,0.9131,0.9103,0.9086,0.9102,0.9132,0.9102,0.9083,0.9656,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0069, 'anger': 0.0076, 'anticipation': 0.0089, 'trust': 0.0101, 'surprise': 0.0047, 'sadness': 0.0164, 'disgust': 0.0081, 'joy': 0.0058, 'a_score': 0.3794}",DecisionTreeClassifier()
RandomForestClassifier,0.9116,0.9165,0.9116,0.9006,0.9098,0.9141,0.9098,0.9076,0.9102,0.9156,0.9102,0.9078,0.9744,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0068, 'anger': 0.0042, 'anticipation': 0.0054, 'trust': 0.008, 'surprise': 0.0089, 'sadness': 0.0066, 'disgust': 0.0087, 'joy': 0.006, 'a_score': 0.3702}",RandomForestClassifier()
RandomForestClassifier,0.9153,0.9194,0.9153,0.9049,0.9125,0.9172,0.9125,0.9103,0.9098,0.9156,0.9098,0.9073,0.9756,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0062, 'anger': 0.0042, 'anticipation': 0.0061, 'trust': 0.0099, 'surprise': 0.0076, 'sadness': 0.0063, 'disgust': 0.0091, 'joy': 0.0078, 'a_score': 0.3757}",RandomForestClassifier()
RandomForestClassifier,0.9112,0.9161,0.9112,0.9001,0.9107,0.915,0.9107,0.9085,0.9095,0.9151,0.9095,0.907,0.9753,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0057, 'anger': 0.0033, 'anticipation': 0.0055, 'trust': 0.0081, 'surprise': 0.0071, 'sadness': 0.0071, 'disgust': 0.0069, 'joy': 0.0077, 'a_score': 0.3696}",RandomForestClassifier()
RandomForestClassifier,0.912,0.9158,0.912,0.9014,0.9112,0.9155,0.9112,0.9091,0.9082,0.913,0.9082,0.9059,0.9758,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0073, 'anger': 0.0035, 'anticipation': 0.0063, 'trust': 0.0066, 'surprise': 0.0081, 'sadness': 0.011, 'disgust': 0.0088, 'joy': 0.0056, 'a_score': 0.3741}",RandomForestClassifier()
RandomForestClassifier,0.9126,0.917,0.9126,0.9018,0.9109,0.9141,0.9109,0.909,0.9082,0.9118,0.9082,0.9061,0.9759,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0082, 'anger': 0.0043, 'anticipation': 0.0056, 'trust': 0.0089, 'surprise': 0.0071, 'sadness': 0.0125, 'disgust': 0.0092, 'joy': 0.0058, 'a_score': 0.3751}",RandomForestClassifier()
RandomForestClassifier,0.9135,0.9174,0.9135,0.9031,0.9103,0.9139,0.9103,0.9083,0.9081,0.9124,0.9081,0.9059,0.9762,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0069, 'anger': 0.0038, 'anticipation': 0.0075, 'trust': 0.0074, 'surprise': 0.0076, 'sadness': 0.0117, 'disgust': 0.0071, 'joy': 0.0057, 'a_score': 0.3752}",RandomForestClassifier()
RandomForestClassifier,0.9102,0.9146,0.9102,0.899,0.9105,0.914,0.9105,0.9085,0.908,0.9123,0.908,0.9058,0.9752,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.007, 'anger': 0.0032, 'anticipation': 0.007, 'trust': 0.0097, 'surprise': 0.0089, 'sadness': 0.0123, 'disgust': 0.0094, 'joy': 0.0067, 'a_score': 0.3687}",RandomForestClassifier()
RandomForestClassifier,0.9132,0.9175,0.9132,0.9026,0.9093,0.9133,0.9093,0.9071,0.9077,0.9123,0.9077,0.9054,0.9759,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0077, 'anger': 0.0046, 'anticipation': 0.0061, 'trust': 0.0093, 'surprise': 0.0078, 'sadness': 0.0133, 'disgust': 0.0076, 'joy': 0.0066, 'a_score': 0.3754}",RandomForestClassifier()
