Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
RandomForestClassifier,0.8519,0.8704,0.8519,0.7916,0.8509,0.8712,0.8509,0.8509,0.8552,0.8745,0.8552,0.8551,0.964,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0106, 'anger': 0.0064, 'anticipation': 0.0094, 'trust': 0.0097, 'surprise': 0.0088, 'sadness': 0.0125, 'disgust': 0.0103, 'joy': 0.0098, 'a_score': 0.4388}",RandomForestClassifier()
DecisionTreeClassifier,0.8509,0.8652,0.8509,0.7863,0.8532,0.8691,0.8532,0.8531,0.8549,0.8703,0.8549,0.8548,0.9506,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0113, 'anger': 0.007, 'anticipation': 0.0109, 'trust': 0.0128, 'surprise': 0.0101, 'sadness': 0.0121, 'disgust': 0.0112, 'joy': 0.0112, 'a_score': 0.439}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8471,0.8462,0.8471,0.726,0.8503,0.8386,0.8503,0.8386,0.8543,0.8446,0.8543,0.8424,0.9506,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0117, 'anger': 0.0082, 'anticipation': 0.0101, 'trust': 0.0128, 'surprise': 0.0096, 'sadness': 0.013, 'disgust': 0.0083, 'joy': 0.0093, 'a_score': 0.4114}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8505,0.8538,0.8505,0.7415,0.852,0.866,0.852,0.8522,0.8542,0.8683,0.8542,0.8544,0.9521,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0137, 'anger': 0.0076, 'anticipation': 0.0112, 'trust': 0.0129, 'surprise': 0.0086, 'sadness': 0.0198, 'disgust': 0.0084, 'joy': 0.0082, 'a_score': 0.4389}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8477,0.8469,0.8477,0.7241,0.8481,0.8373,0.8481,0.8386,0.8537,0.8452,0.8537,0.8447,0.9497,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0125, 'anger': 0.0095, 'anticipation': 0.0108, 'trust': 0.012, 'surprise': 0.0093, 'sadness': 0.019, 'disgust': 0.009, 'joy': 0.0095, 'a_score': 0.4122}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8531,0.8438,0.8531,0.7123,0.8492,0.839,0.8492,0.84,0.8537,0.8455,0.8537,0.8451,0.9519,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0133, 'anger': 0.0092, 'anticipation': 0.0115, 'trust': 0.0115, 'surprise': 0.0094, 'sadness': 0.0212, 'disgust': 0.0092, 'joy': 0.0095, 'a_score': 0.4148}",DecisionTreeClassifier()
RandomForestClassifier,0.8526,0.8698,0.8526,0.7898,0.8501,0.8688,0.8501,0.8504,0.8536,0.8715,0.8536,0.8537,0.9637,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0118, 'anger': 0.0055, 'anticipation': 0.0102, 'trust': 0.0106, 'surprise': 0.0075, 'sadness': 0.0172, 'disgust': 0.0066, 'joy': 0.0099, 'a_score': 0.4406}",RandomForestClassifier()
DecisionTreeClassifier,0.8502,0.864,0.8502,0.7832,0.8513,0.863,0.8513,0.8514,0.8534,0.8649,0.8534,0.8534,0.9496,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0124, 'anger': 0.0083, 'anticipation': 0.0109, 'trust': 0.0132, 'surprise': 0.0099, 'sadness': 0.0188, 'disgust': 0.0093, 'joy': 0.0104, 'a_score': 0.4378}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8495,0.8503,0.8495,0.7313,0.8474,0.837,0.8474,0.8381,0.8533,0.8447,0.8533,0.8444,0.9528,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0133, 'anger': 0.0082, 'anticipation': 0.0112, 'trust': 0.0126, 'surprise': 0.0085, 'sadness': 0.0206, 'disgust': 0.0094, 'joy': 0.0097, 'a_score': 0.4118}",DecisionTreeClassifier()
DecisionTreeClassifier,0.848,0.8449,0.848,0.7192,0.8498,0.8381,0.8498,0.838,0.8527,0.8433,0.8527,0.841,0.9506,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0121, 'anger': 0.0091, 'anticipation': 0.0115, 'trust': 0.0138, 'surprise': 0.0096, 'sadness': 0.0199, 'disgust': 0.01, 'joy': 0.0093, 'a_score': 0.4107}",DecisionTreeClassifier()
