Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8384,0.8526,0.8384,0.8368,0.1541,0.8459,0.8473,0.8459,0.8457,0.8447,0.8458,0.8447,0.8446,0.9328,0.1553,not-balanced,60,90,10,8,3,491,kbest,"['anticipation', 'trust', 'a_score']","{'anticipation': 0.0016, 'trust': 0.0027, 'a_score': 0.3433}",KNeighborsClassifier()
KNeighborsClassifier,0.8391,0.8509,0.8391,0.8376,0.1508,0.8492,0.8495,0.8492,0.8491,0.8445,0.8447,0.8445,0.8445,0.9278,0.1555,not-balanced,60,90,10,10,2,107,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.0043, 'trust': 0.0019, 'a_score': 0.346}",KNeighborsClassifier()
KNeighborsClassifier,0.8315,0.8466,0.8315,0.8297,0.1594,0.8406,0.8413,0.8406,0.8406,0.8436,0.8438,0.8436,0.8435,0.9262,0.1564,not-balanced,60,90,10,4,4,309,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.003, 'trust': 0.0029, 'a_score': 0.3455}",KNeighborsClassifier()
KNeighborsClassifier,0.8372,0.8546,0.8372,0.8353,0.1541,0.8459,0.8607,0.8459,0.8445,0.8429,0.8567,0.8429,0.8415,0.9367,0.1571,not-balanced,60,90,10,2,4,303,kbest,"['fear', 'trust', 'a_score']","{'fear': -0.0009, 'trust': -0.0008, 'a_score': 0.339}",KNeighborsClassifier()
KNeighborsClassifier,0.8398,0.8521,0.8398,0.8386,0.1537,0.8463,0.8465,0.8463,0.8462,0.8418,0.842,0.8418,0.8418,0.9322,0.1582,not-balanced,60,90,10,7,1,967,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.0027, 'trust': -0.0004, 'a_score': 0.3403}",KNeighborsClassifier()
KNeighborsClassifier,0.838,0.8551,0.838,0.8361,0.1589,0.8411,0.8411,0.8411,0.8411,0.8411,0.8412,0.8411,0.8411,0.9338,0.1589,not-balanced,60,90,10,3,3,579,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.0028, 'trust': 0.0024, 'a_score': 0.3463}",KNeighborsClassifier()
KNeighborsClassifier,0.838,0.8472,0.838,0.8371,0.1603,0.8397,0.854,0.8397,0.8382,0.8402,0.8531,0.8402,0.8388,0.928,0.1598,not-balanced,60,90,10,2,2,412,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.0033, 'trust': 0.0037, 'a_score': 0.3439}",KNeighborsClassifier()
KNeighborsClassifier,0.831,0.8409,0.831,0.8297,0.1582,0.8418,0.85,0.8418,0.8409,0.8395,0.8472,0.8395,0.8387,0.9283,0.1605,not-balanced,60,90,10,2,5,158,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.0013, 'trust': 0.0033, 'a_score': 0.3435}",KNeighborsClassifier()
KNeighborsClassifier,0.8351,0.844,0.8351,0.8341,0.1853,0.8147,0.8152,0.8147,0.8146,0.8139,0.8144,0.8139,0.8138,0.9304,0.1861,not-balanced,60,90,10,7,2,606,kbest,"['fear', 'trust', 'a_score']","{'fear': -0.0008, 'trust': -0.0016, 'a_score': 0.31}",KNeighborsClassifier()
KNeighborsClassifier,0.838,0.8462,0.838,0.8371,0.1888,0.8112,0.8119,0.8112,0.8111,0.8136,0.8142,0.8136,0.8135,0.9376,0.1864,not-balanced,60,90,10,10,3,31,kbest,"['fear', 'trust', 'a_score']","{'fear': -0.0015, 'trust': -0.0019, 'a_score': 0.311}",KNeighborsClassifier()
KNeighborsClassifier,0.8427,0.854,0.8427,0.8414,0.1883,0.8117,0.8124,0.8117,0.8115,0.8124,0.8133,0.8124,0.8123,0.9427,0.1876,not-balanced,60,90,10,7,4,223,kbest,"['fear', 'anticipation', 'a_score']","{'fear': -0.0017, 'anticipation': -0.0005, 'a_score': 0.3163}",KNeighborsClassifier()
KNeighborsClassifier,0.8324,0.8497,0.8324,0.8303,0.1915,0.8085,0.8105,0.8085,0.8082,0.8095,0.8115,0.8095,0.8091,0.9328,0.1905,not-balanced,60,90,10,10,4,382,kbest,"['fear', 'trust', 'a_score']","{'fear': -0.003, 'trust': -0.0005, 'a_score': 0.3099}",KNeighborsClassifier()
KNeighborsClassifier,0.836,0.8459,0.836,0.8348,0.1938,0.8062,0.8383,0.8062,0.8014,0.808,0.8392,0.808,0.8034,0.935,0.192,not-balanced,60,90,10,9,1,415,kbest,"['fear', 'trust', 'a_score']","{'fear': -0.0008, 'trust': -0.0002, 'a_score': 0.3074}",KNeighborsClassifier()
KNeighborsClassifier,0.8214,0.8387,0.8214,0.8187,0.1933,0.8067,0.8109,0.8067,0.8061,0.8059,0.81,0.8059,0.8052,0.9374,0.1941,not-balanced,60,90,10,3,1,841,kbest,"['fear', 'anticipation', 'a_score']","{'fear': 0.0017, 'anticipation': 0.002, 'a_score': 0.3113}",KNeighborsClassifier()
KNeighborsClassifier,0.8185,0.8346,0.8185,0.8161,0.1899,0.8101,0.8395,0.8101,0.8054,0.8058,0.8376,0.8058,0.8009,0.939,0.1942,not-balanced,60,90,10,4,5,3,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.0029, 'trust': 0.0004, 'a_score': 0.3031}",KNeighborsClassifier()
KNeighborsClassifier,0.8314,0.8431,0.8314,0.83,0.192,0.808,0.8417,0.808,0.8027,0.8039,0.8375,0.8039,0.7987,0.9391,0.1961,not-balanced,60,90,10,1,4,612,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.0022, 'trust': -0.001, 'a_score': 0.3044}",KNeighborsClassifier()
KNeighborsClassifier,0.8448,0.8657,0.8448,0.8426,0.1999,0.8001,0.8332,0.8001,0.795,0.8027,0.8347,0.8027,0.7977,0.9353,0.1973,not-balanced,60,90,10,3,4,61,kbest,"['fear', 'trust', 'a_score']","{'fear': -0.0002, 'trust': -0.001, 'a_score': 0.3038}",KNeighborsClassifier()
KNeighborsClassifier,0.8355,0.852,0.8355,0.8336,0.1972,0.8028,0.841,0.8028,0.797,0.8023,0.8415,0.8023,0.7962,0.9343,0.1977,not-balanced,60,90,10,2,3,196,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.0015, 'trust': 0.0005, 'a_score': 0.3052}",KNeighborsClassifier()
