Algorithm;Accuracy;Precision;Recall;F1 Score;AUC;Ngram;Vect. Strategy;Bal. Strategy;% of Features;Folds;Feat. Selec. Strategy;Hyper Params.;Model
MultinomialNB;0.7795;0.7972;0.7795;0.7732;0.9181;(1, 1);TF-IDF;smote;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7793;0.7913;0.7793;0.7753;0.9313;(1, 1);TF-IDF;under;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7791;0.8064;0.7791;0.7859;0.9068;(1, 2);TF-IDF;under;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.779;0.8054;0.779;0.7903;0.9102;(1, 2);TF-IDF;over;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7789;0.8028;0.7789;0.77;0.8955;(1, 1);TF-IDF;over;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7789;0.8054;0.7789;0.7915;0.9148;(1, 2);TF-IDF;under;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7785;0.8036;0.7785;0.7883;0.9154;(1, 2);TF-IDF;over;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7781;0.8165;0.7781;0.7817;0.9028;(1, 2);TF-IDF;smote;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7779;0.8074;0.7779;0.7881;0.9118;(1, 2);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7775;0.7958;0.7775;0.77;0.9174;(1, 1);TF-IDF;under;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7769;0.808;0.7769;0.7819;0.9124;(1, 2);TF-IDF;over;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7768;0.7924;0.7768;0.77;0.9216;(1, 1);TF-IDF;under;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7767;0.7936;0.7767;0.7686;0.9195;(1, 1);TF-IDF;mixed;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7762;0.7983;0.7762;0.7892;0.9187;(1, 2);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7762;0.7921;0.7762;0.7698;0.9176;(1, 1);TF-IDF;under;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7761;0.8081;0.7761;0.7781;0.9006;(1, 2);TF-IDF;mixed;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7761;0.8072;0.7761;0.7827;0.906;(1, 2);TF-IDF;under;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.776;0.7935;0.776;0.7698;0.9153;(1, 1);TF-IDF;mixed;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7758;0.786;0.7758;0.7734;0.9361;(1, 1);TF-IDF;under;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7756;0.7872;0.7756;0.7722;0.9373;(1, 1);TF-IDF;over;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7749;0.79;0.7749;0.7719;0.9198;(1, 1);TF-IDF;over;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7749;0.7852;0.7749;0.7701;0.9348;(1, 1);TF-IDF;mixed;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7747;0.8007;0.7747;0.7778;0.9129;(1, 2);TF-IDF;over;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7742;0.7874;0.7742;0.7671;0.921;(1, 1);TF-IDF;under;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7735;0.7831;0.7735;0.7696;0.9356;(1, 1);TF-IDF;smote;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7735;0.7856;0.7735;0.7802;0.9303;(1, 2);TF-IDF;mixed;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7735;0.8063;0.7735;0.7758;0.9072;(1, 2);TF-IDF;smote;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7732;0.7969;0.7732;0.7861;0.912;(1, 2);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7728;0.7913;0.7728;0.7867;0.9196;(1, 2);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7728;0.7815;0.7728;0.7717;0.9369;(1, 1);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7723;0.7838;0.7723;0.771;0.9386;(1, 1);TF-IDF;over;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7719;0.7922;0.7719;0.7579;0.8946;(1, 1);TF-IDF;under;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7718;0.7963;0.7718;0.7779;0.9121;(1, 2);TF-IDF;under;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7713;0.7816;0.7713;0.7693;0.9321;(1, 1);TF-IDF;smote;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7711;0.7821;0.7711;0.7705;0.9357;(1, 1);TF-IDF;mixed;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7709;0.7956;0.7709;0.7662;0.8937;(1, 1);TF-IDF;under;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7707;0.7869;0.7707;0.7647;0.9178;(1, 1);TF-IDF;mixed;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7704;0.7853;0.7704;0.7673;0.92;(1, 1);TF-IDF;under;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7696;0.7857;0.7696;0.765;0.9225;(1, 1);TF-IDF;over;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7694;0.7916;0.7694;0.7533;0.8981;(1, 1);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7689;0.7814;0.7689;0.769;0.9316;(1, 1);TF-IDF;under;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.768;0.8002;0.768;0.78;0.9042;(1, 2);TF-IDF;mixed;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.768;0.78;0.768;0.7609;0.931;(1, 1);TF-IDF;under;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7679;0.7843;0.7679;0.7617;0.9188;(1, 1);TF-IDF;mixed;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.767;0.7924;0.767;0.7819;0.9109;(1, 2);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7667;0.7821;0.7667;0.7633;0.9184;(1, 1);TF-IDF;smote;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7663;0.7775;0.7663;0.7575;0.9306;(1, 1);TF-IDF;over;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7659;0.7762;0.7659;0.7652;0.9361;(1, 1);TF-IDF;over;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7659;0.7814;0.7659;0.7629;0.9188;(1, 1);TF-IDF;mixed;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7657;0.7863;0.7657;0.7821;0.9184;(1, 2);TF-IDF;under;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7657;0.7826;0.7657;0.7586;0.9173;(1, 1);TF-IDF;smote;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7655;0.7841;0.7655;0.76;0.9182;(1, 1);TF-IDF;smote;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7655;0.7897;0.7655;0.755;0.8925;(1, 1);TF-IDF;under;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7648;0.7887;0.7648;0.7577;0.893;(1, 1);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7644;0.7815;0.7644;0.7839;0.9166;(1, 2);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7638;0.7811;0.7638;0.7599;0.9196;(1, 1);TF-IDF;smote;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7633;0.7804;0.7633;0.7602;0.9188;(1, 1);TF-IDF;over;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7632;0.7892;0.7632;0.7682;0.908;(1, 2);TF-IDF;mixed;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7626;0.7802;0.7626;0.7527;0.9172;(1, 1);TF-IDF;under;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7617;0.7758;0.7617;0.7591;0.9193;(1, 1);TF-IDF;mixed;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7612;0.7744;0.7612;0.778;0.9219;(1, 2);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7612;0.777;0.7612;0.754;0.9143;(1, 1);TF-IDF;mixed;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.761;0.7864;0.761;0.7569;0.8991;(1, 1);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7607;0.7769;0.7607;0.7613;0.9182;(1, 1);TF-IDF;under;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7604;0.7823;0.7604;0.7494;0.8937;(1, 1);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.76;0.7816;0.76;0.75;0.8965;(1, 1);TF-IDF;over;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7597;0.7839;0.7597;0.7543;0.8948;(1, 1);TF-IDF;under;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7595;0.7768;0.7595;0.7589;0.9169;(1, 1);TF-IDF;smote;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7593;0.7738;0.7593;0.754;0.9215;(1, 1);TF-IDF;over;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7588;0.7887;0.7588;0.7676;0.9076;(1, 2);TF-IDF;smote;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7584;0.7834;0.7584;0.769;0.9056;(1, 2);TF-IDF;under;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.758;0.7841;0.758;0.7513;0.8951;(1, 1);TF-IDF;over;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.758;0.775;0.758;0.7558;0.9205;(1, 1);TF-IDF;over;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7576;0.7841;0.7576;0.7508;0.8944;(1, 1);TF-IDF;over;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7574;0.775;0.7574;0.7716;0.908;(1, 2);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7565;0.7697;0.7565;0.7744;0.9183;(1, 2);TF-IDF;over;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7561;0.7802;0.7561;0.7484;0.8943;(1, 1);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7561;0.7733;0.7561;0.7752;0.9143;(1, 2);TF-IDF;under;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.756;0.7686;0.756;0.7498;0.9322;(1, 1);TF-IDF;smote;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7559;0.7706;0.7559;0.7734;0.9177;(1, 2);TF-IDF;over;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7559;0.7699;0.7559;0.7535;0.9217;(1, 1);TF-IDF;mixed;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7557;0.7706;0.7557;0.7545;0.919;(1, 1);TF-IDF;under;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.755;0.7712;0.755;0.7521;0.9168;(1, 1);TF-IDF;under;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7546;0.7698;0.7546;0.7722;0.9197;(1, 2);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7542;0.7824;0.7542;0.7399;0.8919;(1, 1);TF-IDF;mixed;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7535;0.7766;0.7535;0.7418;0.8914;(1, 1);TF-IDF;smote;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7533;0.7723;0.7533;0.7698;0.915;(1, 2);TF-IDF;under;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7526;0.7665;0.7526;0.752;0.92;(1, 1);TF-IDF;mixed;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7518;0.765;0.7518;0.7516;0.9241;(1, 1);TF-IDF;under;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7518;0.7665;0.7518;0.7619;0.913;(1, 2);TF-IDF;smote;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7518;0.7647;0.7518;0.749;0.9203;(1, 1);TF-IDF;over;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7516;0.7649;0.7516;0.769;0.9169;(1, 2);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7508;0.7683;0.7508;0.7676;0.9152;(1, 2);TF-IDF;over;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7504;0.7649;0.7504;0.7411;0.9163;(1, 1);TF-IDF;smote;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7488;0.7624;0.7488;0.7474;0.9197;(1, 1);TF-IDF;under;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7485;0.7633;0.7485;0.7504;0.9204;(1, 1);TF-IDF;smote;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7478;0.7641;0.7478;0.7477;0.9187;(1, 1);TF-IDF;smote;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7478;0.763;0.7478;0.7446;0.9184;(1, 1);TF-IDF;over;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7475;0.763;0.7475;0.7407;0.914;(1, 1);TF-IDF;mixed;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7462;0.7718;0.7462;0.7413;0.8899;(1, 1);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7456;0.7728;0.7456;0.7315;0.8906;(1, 1);TF-IDF;under;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7455;0.7608;0.7455;0.7557;0.9106;(1, 2);TF-IDF;over;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7455;0.7606;0.7455;0.7455;0.9209;(1, 1);TF-IDF;over;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7446;0.77;0.7446;0.7334;0.8853;(1, 1);TF-IDF;mixed;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7446;0.7712;0.7446;0.7348;0.8879;(1, 1);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7443;0.7672;0.7443;0.7413;0.8954;(1, 1);TF-IDF;over;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7439;0.7587;0.7439;0.7425;0.9207;(1, 1);TF-IDF;under;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7435;0.7562;0.7435;0.7652;0.9171;(1, 2);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7435;0.7578;0.7435;0.7633;0.9141;(1, 2);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.743;0.7684;0.743;0.7411;0.8946;(1, 1);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.743;0.7575;0.743;0.7418;0.9154;(1, 1);TF-IDF;over;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7411;0.7646;0.7411;0.7377;0.8974;(1, 1);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7392;0.7668;0.7392;0.7359;0.8919;(1, 1);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7392;0.7521;0.7392;0.7419;0.9208;(1, 1);TF-IDF;mixed;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7388;0.7589;0.7388;0.735;0.8955;(1, 1);TF-IDF;mixed;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7357;0.7591;0.7357;0.732;0.8938;(1, 1);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7357;0.758;0.7357;0.7299;0.8911;(1, 1);TF-IDF;smote;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7331;0.7472;0.7331;0.7338;0.914;(1, 1);TF-IDF;smote;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7328;0.748;0.7328;0.7528;0.9099;(1, 2);TF-IDF;under;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7323;0.7587;0.7323;0.7212;0.8864;(1, 1);TF-IDF;under;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7306;0.7554;0.7306;0.723;0.8893;(1, 1);TF-IDF;under;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7299;0.7501;0.7299;0.7295;0.8951;(1, 1);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7297;0.7467;0.7297;0.7441;0.907;(1, 2);TF-IDF;mixed;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7282;0.7485;0.7282;0.724;0.8967;(1, 1);TF-IDF;over;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7268;0.7514;0.7268;0.7132;0.8852;(1, 1);TF-IDF;smote;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7268;0.7476;0.7268;0.7245;0.8969;(1, 1);TF-IDF;smote;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7219;0.7423;0.7219;0.7269;0.8971;(1, 1);TF-IDF;under;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7218;0.7433;0.7218;0.7222;0.892;(1, 1);TF-IDF;under;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7217;0.7436;0.7217;0.7184;0.8941;(1, 1);TF-IDF;under;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7215;0.7452;0.7215;0.7152;0.8922;(1, 1);TF-IDF;over;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7191;0.7411;0.7191;0.7174;0.8919;(1, 1);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.718;0.7422;0.718;0.7176;0.8918;(1, 1);TF-IDF;over;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7179;0.741;0.7179;0.7192;0.8912;(1, 1);TF-IDF;over;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7167;0.7374;0.7167;0.7131;0.9005;(1, 1);TF-IDF;under;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7163;0.7406;0.7163;0.7138;0.8932;(1, 1);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.716;0.7424;0.716;0.7119;0.8953;(1, 1);TF-IDF;under;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7113;0.7361;0.7113;0.7103;0.8908;(1, 1);TF-IDF;under;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7097;0.7318;0.7097;0.7089;0.8917;(1, 1);TF-IDF;over;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7058;0.7246;0.7058;0.7064;0.8953;(1, 1);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7058;0.7265;0.7058;0.7049;0.8963;(1, 1);TF-IDF;under;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7051;0.726;0.7051;0.7034;0.8905;(1, 1);TF-IDF;over;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.705;0.7241;0.705;0.71;0.8948;(1, 1);TF-IDF;over;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7043;0.7236;0.7043;0.7055;0.8943;(1, 1);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7007;0.7201;0.7007;0.6998;0.8928;(1, 1);TF-IDF;over;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.6998;0.7203;0.6998;0.7051;0.8931;(1, 1);TF-IDF;over;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.6998;0.72;0.6998;0.7044;0.8939;(1, 1);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.6979;0.7166;0.6979;0.704;0.8924;(1, 1);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.6967;0.715;0.6967;0.697;0.8919;(1, 1);TF-IDF;mixed;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.6961;0.7154;0.6961;0.7006;0.8928;(1, 1);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.6943;0.7137;0.6943;0.6931;0.8938;(1, 1);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.6931;0.7115;0.6931;0.688;0.8896;(1, 1);TF-IDF;mixed;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.6926;0.7125;0.6926;0.6983;0.8942;(1, 1);TF-IDF;under;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.6859;0.7046;0.6859;0.6894;0.8934;(1, 1);TF-IDF;smote;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
