Algorithm;Accuracy;Precision;Recall;F1 Score;AUC;Ngram;Vect. Strategy;Bal. Strategy;% of Features;Folds;Feat. Selec. Strategy;Hyper Params.;Model
BernoulliNB;0.9041;0.918;0.9041;0.893;0.9875;(1, 2);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.9005;0.9156;0.9005;0.8886;0.9871;(1, 2);TF-IDF;over;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.9001;0.9158;0.9001;0.8889;0.9854;(1, 2);TF-IDF;over;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.9001;0.9164;0.9001;0.8892;0.9865;(1, 2);TF-IDF;under;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8984;0.9134;0.8984;0.8871;0.9857;(1, 2);TF-IDF;over;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8982;0.9141;0.8982;0.8854;0.987;(1, 2);TF-IDF;under;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8975;0.9151;0.8975;0.8872;0.9873;(1, 2);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8973;0.9137;0.8973;0.887;0.9866;(1, 2);TF-IDF;under;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8971;0.9127;0.8971;0.8852;0.9859;(1, 2);TF-IDF;over;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8969;0.9128;0.8969;0.8862;0.9856;(1, 2);TF-IDF;over;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8962;0.9116;0.8962;0.8849;0.9844;(1, 2);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.896;0.9131;0.896;0.8859;0.9863;(1, 2);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8958;0.9123;0.8958;0.8885;0.9849;(1, 2);TF-IDF;under;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8956;0.9123;0.8956;0.8848;0.9859;(1, 2);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8952;0.9104;0.8952;0.8827;0.9861;(1, 2);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8947;0.9108;0.8947;0.8863;0.9856;(1, 2);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8943;0.9114;0.8943;0.8882;0.9856;(1, 2);TF-IDF;under;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8941;0.9123;0.8941;0.8822;0.9864;(1, 2);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8937;0.911;0.8937;0.8856;0.9853;(1, 2);TF-IDF;under;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8935;0.9095;0.8935;0.8868;0.9848;(1, 2);TF-IDF;over;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8935;0.9112;0.8935;0.8827;0.9867;(1, 2);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.893;0.9099;0.893;0.8821;0.9834;(1, 2);TF-IDF;over;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.893;0.9092;0.893;0.88;0.9848;(1, 2);TF-IDF;under;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8928;0.9092;0.8928;0.8817;0.9839;(1, 2);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8922;0.9095;0.8922;0.884;0.9841;(1, 2);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8922;0.9097;0.8922;0.8855;0.987;(1, 2);TF-IDF;over;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.892;0.9097;0.892;0.8844;0.9849;(1, 2);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8917;0.9092;0.8917;0.8776;0.9855;(1, 2);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8915;0.9096;0.8915;0.8859;0.9848;(1, 2);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8911;0.9087;0.8911;0.8802;0.9853;(1, 2);TF-IDF;under;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8909;0.9087;0.8909;0.8822;0.9853;(1, 2);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8907;0.9081;0.8907;0.8791;0.9849;(1, 2);TF-IDF;over;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8907;0.9087;0.8907;0.8831;0.9852;(1, 2);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8902;0.9075;0.8902;0.8786;0.9843;(1, 2);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8896;0.9074;0.8896;0.8794;0.9853;(1, 2);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8894;0.9084;0.8894;0.8836;0.9848;(1, 2);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8887;0.9074;0.8887;0.883;0.9835;(1, 2);TF-IDF;over;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8881;0.9068;0.8881;0.8829;0.9845;(1, 2);TF-IDF;under;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8875;0.9061;0.8875;0.8785;0.9842;(1, 2);TF-IDF;under;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8859;0.903;0.8859;0.8756;0.9824;(1, 2);TF-IDF;over;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8857;0.9031;0.8857;0.8728;0.983;(1, 2);TF-IDF;mixed;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8856;0.9039;0.8856;0.8743;0.9841;(1, 2);TF-IDF;under;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8847;0.9029;0.8847;0.8754;0.9834;(1, 2);TF-IDF;smote;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.884;0.9025;0.884;0.8704;0.9817;(1, 2);TF-IDF;mixed;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8826;0.9012;0.8826;0.8707;0.9826;(1, 2);TF-IDF;over;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8825;0.9021;0.8825;0.8749;0.9838;(1, 2);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8813;0.9004;0.8813;0.8707;0.9819;(1, 2);TF-IDF;smote;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8811;0.9002;0.8811;0.868;0.9807;(1, 2);TF-IDF;under;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8809;0.9001;0.8809;0.8668;0.981;(1, 2);TF-IDF;under;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8804;0.9015;0.8804;0.8705;0.9804;(1, 2);TF-IDF;over;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8787;0.9016;0.8787;0.8695;0.9815;(1, 2);TF-IDF;mixed;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8785;0.8977;0.8785;0.8653;0.9814;(1, 2);TF-IDF;smote;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8784;0.8994;0.8784;0.8643;0.9818;(1, 2);TF-IDF;over;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8782;0.8987;0.8782;0.8638;0.9817;(1, 2);TF-IDF;smote;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.878;0.8983;0.878;0.8671;0.981;(1, 2);TF-IDF;over;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8765;0.8982;0.8765;0.8644;0.982;(1, 2);TF-IDF;under;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.876;0.8972;0.876;0.8619;0.9808;(1, 2);TF-IDF;mixed;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8743;0.8958;0.8743;0.8626;0.9848;(1, 2);TF-IDF;smote;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8743;0.8931;0.8743;0.859;0.9801;(1, 2);TF-IDF;mixed;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8722;0.8929;0.8722;0.857;0.982;(1, 2);TF-IDF;under;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8656;0.8687;0.8656;0.8568;0.959;(1, 1);TF-IDF;under;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8648;0.8685;0.8648;0.8553;0.9589;(1, 1);TF-IDF;over;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8647;0.8685;0.8647;0.8564;0.9532;(1, 1);TF-IDF;mixed;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8646;0.8687;0.8646;0.8554;0.9586;(1, 1);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8646;0.8692;0.8646;0.8553;0.9601;(1, 1);TF-IDF;over;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8646;0.8684;0.8646;0.8541;0.9604;(1, 1);TF-IDF;under;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8639;0.8678;0.8639;0.8536;0.9587;(1, 1);TF-IDF;under;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8635;0.8679;0.8635;0.8548;0.9585;(1, 1);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8635;0.8668;0.8635;0.8543;0.959;(1, 1);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8633;0.8673;0.8633;0.855;0.9579;(1, 1);TF-IDF;under;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.863;0.8666;0.863;0.8525;0.9557;(1, 1);TF-IDF;over;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8628;0.8678;0.8628;0.853;0.9587;(1, 1);TF-IDF;over;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8628;0.8677;0.8628;0.8529;0.9583;(1, 1);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8626;0.8664;0.8626;0.8509;0.959;(1, 1);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8622;0.8663;0.8622;0.8539;0.9574;(1, 1);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8618;0.8668;0.8618;0.8511;0.9576;(1, 1);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8615;0.8661;0.8615;0.8526;0.955;(1, 1);TF-IDF;under;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8614;0.8648;0.8614;0.8539;0.9585;(1, 1);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8609;0.8654;0.8609;0.8534;0.9563;(1, 1);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8609;0.8646;0.8609;0.8504;0.9557;(1, 1);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8604;0.8644;0.8604;0.8498;0.9558;(1, 1);TF-IDF;smote;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8603;0.8647;0.8603;0.8515;0.9568;(1, 1);TF-IDF;under;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8599;0.8645;0.8599;0.8513;0.9599;(1, 1);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8596;0.8638;0.8596;0.8493;0.954;(1, 1);TF-IDF;over;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8594;0.8626;0.8594;0.8489;0.958;(1, 1);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8594;0.863;0.8594;0.8501;0.9571;(1, 1);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8592;0.863;0.8592;0.8474;0.9573;(1, 1);TF-IDF;over;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8592;0.8635;0.8592;0.8481;0.9571;(1, 1);TF-IDF;under;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.859;0.8634;0.859;0.8491;0.9551;(1, 1);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.859;0.8637;0.859;0.8502;0.9583;(1, 1);TF-IDF;over;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8588;0.8638;0.8588;0.8508;0.9583;(1, 1);TF-IDF;under;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8586;0.8629;0.8586;0.8503;0.9578;(1, 1);TF-IDF;over;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8584;0.864;0.8584;0.8492;0.9573;(1, 1);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8581;0.8626;0.8581;0.8491;0.957;(1, 1);TF-IDF;over;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8581;0.8626;0.8581;0.8491;0.9584;(1, 1);TF-IDF;over;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8575;0.8622;0.8575;0.8486;0.9579;(1, 1);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8565;0.8604;0.8565;0.8453;0.9541;(1, 1);TF-IDF;mixed;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8564;0.8604;0.8564;0.8446;0.9546;(1, 1);TF-IDF;under;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8563;0.8607;0.8563;0.8472;0.9539;(1, 1);TF-IDF;under;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8562;0.8608;0.8562;0.8485;0.9575;(1, 1);TF-IDF;under;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8554;0.8602;0.8554;0.8472;0.9551;(1, 1);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8553;0.8584;0.8553;0.8459;0.9538;(1, 1);TF-IDF;under;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8551;0.8594;0.8551;0.8423;0.9546;(1, 1);TF-IDF;over;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8551;0.8592;0.8551;0.8465;0.9565;(1, 1);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8536;0.8573;0.8536;0.8423;0.9524;(1, 1);TF-IDF;over;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8526;0.8578;0.8526;0.8419;0.9578;(1, 1);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8524;0.8555;0.8524;0.8418;0.9515;(1, 1);TF-IDF;mixed;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8522;0.8573;0.8522;0.8401;0.95;(1, 1);TF-IDF;over;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8522;0.8562;0.8522;0.8422;0.9491;(1, 1);TF-IDF;over;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8517;0.8571;0.8517;0.8422;0.9518;(1, 1);TF-IDF;mixed;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8511;0.8559;0.8511;0.8394;0.9554;(1, 1);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8507;0.8534;0.8507;0.8404;0.9486;(1, 1);TF-IDF;under;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8496;0.854;0.8496;0.8391;0.9527;(1, 1);TF-IDF;over;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8493;0.8537;0.8493;0.8404;0.9492;(1, 1);TF-IDF;smote;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8491;0.8543;0.8491;0.8392;0.9537;(1, 1);TF-IDF;under;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8491;0.8539;0.8491;0.8388;0.9523;(1, 1);TF-IDF;mixed;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8489;0.8533;0.8489;0.8405;0.9515;(1, 1);TF-IDF;smote;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8488;0.8529;0.8488;0.8385;0.9503;(1, 1);TF-IDF;smote;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8486;0.8536;0.8486;0.8392;0.9485;(1, 1);TF-IDF;smote;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8476;0.8526;0.8476;0.8357;0.9505;(1, 1);TF-IDF;under;30;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8457;0.8816;0.8457;0.8438;0.9765;(1, 2);TF-IDF;under;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8451;0.8813;0.8451;0.8438;0.9776;(1, 2);TF-IDF;mixed;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8447;0.8813;0.8447;0.8429;0.9766;(1, 2);TF-IDF;under;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8445;0.8797;0.8445;0.8362;0.9758;(1, 2);TF-IDF;mixed;20;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8444;0.8503;0.8444;0.8359;0.9429;(1, 1);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.844;0.8494;0.844;0.8355;0.9478;(1, 1);TF-IDF;mixed;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8436;0.8498;0.8436;0.8365;0.9439;(1, 1);TF-IDF;under;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8436;0.8495;0.8436;0.833;0.949;(1, 1);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8436;0.8797;0.8436;0.84;0.9754;(1, 2);TF-IDF;under;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8433;0.8498;0.8433;0.8373;0.9452;(1, 1);TF-IDF;under;20;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8432;0.8793;0.8432;0.8429;0.9778;(1, 2);TF-IDF;over;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8432;0.88;0.8432;0.8417;0.9742;(1, 2);TF-IDF;over;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8432;0.8493;0.8432;0.8367;0.9477;(1, 1);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8429;0.849;0.8429;0.8369;0.9471;(1, 1);TF-IDF;mixed;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8427;0.8794;0.8427;0.8407;0.9771;(1, 2);TF-IDF;over;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8425;0.8792;0.8425;0.8426;0.9777;(1, 2);TF-IDF;mixed;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8423;0.8483;0.8423;0.8341;0.9468;(1, 1);TF-IDF;mixed;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8423;0.8489;0.8423;0.8363;0.9479;(1, 1);TF-IDF;under;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8423;0.8789;0.8423;0.84;0.9774;(1, 2);TF-IDF;mixed;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8423;0.8791;0.8423;0.8427;0.9751;(1, 2);TF-IDF;over;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8423;0.8793;0.8423;0.8426;0.976;(1, 2);TF-IDF;over;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8421;0.8792;0.8421;0.8419;0.9765;(1, 2);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8421;0.8785;0.8421;0.8429;0.9763;(1, 2);TF-IDF;under;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8419;0.879;0.8419;0.8417;0.9758;(1, 2);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8418;0.8776;0.8418;0.8365;0.9754;(1, 2);TF-IDF;under;20;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8417;0.8801;0.8417;0.8406;0.9766;(1, 2);TF-IDF;mixed;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8414;0.8472;0.8414;0.8353;0.9486;(1, 1);TF-IDF;over;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8414;0.8783;0.8414;0.8389;0.9746;(1, 2);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8414;0.8792;0.8414;0.8399;0.9771;(1, 2);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8413;0.8479;0.8413;0.8356;0.9436;(1, 1);TF-IDF;mixed;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.841;0.8786;0.841;0.8419;0.9768;(1, 2);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.841;0.8468;0.841;0.8353;0.9477;(1, 1);TF-IDF;under;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8408;0.8473;0.8408;0.8343;0.9496;(1, 1);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8406;0.8454;0.8406;0.8328;0.9468;(1, 1);TF-IDF;mixed;20;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8406;0.8785;0.8406;0.8386;0.9775;(1, 2);TF-IDF;under;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8406;0.8475;0.8406;0.8332;0.9452;(1, 1);TF-IDF;mixed;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8404;0.8474;0.8404;0.831;0.9445;(1, 1);TF-IDF;over;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8404;0.8473;0.8404;0.8345;0.9441;(1, 1);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8404;0.8768;0.8404;0.8408;0.9744;(1, 2);TF-IDF;over;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8402;0.8781;0.8402;0.8388;0.977;(1, 2);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8402;0.8464;0.8402;0.834;0.9438;(1, 1);TF-IDF;over;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8402;0.8464;0.8402;0.832;0.9441;(1, 1);TF-IDF;over;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8402;0.8475;0.8402;0.8351;0.946;(1, 1);TF-IDF;over;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8402;0.8459;0.8402;0.8308;0.9445;(1, 1);TF-IDF;mixed;20;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.8401;0.8782;0.8401;0.8406;0.9753;(1, 2);TF-IDF;under;20;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
