Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
MLPClassifier,0.8596,0.8775,0.8596,0.8329,0.8585,0.8668,0.8585,0.8526,0.8631,0.8702,0.8631,0.8578,0.9266,not-balanced,100,10,5,5,178,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0045, 'anger': 0.002, 'anticipation': -0.0003, 'trust': 0.0001, 'surprise': 0.0016, 'sadness': 0.0004, 'disgust': 0.0006, 'joy': 0.0041, 'a_score': 0.2977}",MLPClassifier()
MLPClassifier,0.8182,0.8284,0.8182,0.7871,0.8611,0.8736,0.8611,0.8542,0.8629,0.8734,0.8629,0.8567,0.9049,not-balanced,100,10,8,5,27,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0051, 'anger': 0.0019, 'anticipation': 0.0027, 'trust': 0.0006, 'surprise': 0.0013, 'sadness': 0.0023, 'disgust': 0.0015, 'joy': 0.0054, 'a_score': 0.2981}",MLPClassifier()
MLPClassifier,0.8556,0.8691,0.8556,0.833,0.8557,0.8645,0.8557,0.8491,0.8622,0.8708,0.8622,0.8564,0.9269,not-balanced,100,10,3,4,829,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0028, 'anger': 0.0019, 'anticipation': 0.0019, 'trust': 0.0029, 'surprise': 0.0018, 'sadness': 0.0082, 'disgust': 0.0031, 'joy': 0.0023, 'a_score': 0.2967}",MLPClassifier()
MLPClassifier,0.853,0.8669,0.853,0.8315,0.8285,0.8436,0.8285,0.8173,0.8302,0.8459,0.8302,0.8193,0.9276,not-balanced,100,10,10,5,335,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0005, 'anger': 0.0008, 'anticipation': 0.0004, 'trust': 0.0008, 'surprise': 0.0012, 'sadness': 0.0002, 'disgust': 0.0037, 'joy': 0.005, 'a_score': 0.2594}",MLPClassifier()
MLPClassifier,0.8426,0.8582,0.8426,0.8128,0.8264,0.8312,0.8264,0.8278,0.8265,0.8321,0.8265,0.8281,0.916,not-balanced,100,10,1,1,548,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0009, 'anger': -0.0006, 'anticipation': 0.0002, 'trust': 0.0014, 'surprise': -0.0005, 'sadness': -0.0025, 'disgust': 0.0017, 'joy': 0.0012, 'a_score': 0.3007}",MLPClassifier()
MLPClassifier,0.8588,0.8771,0.8588,0.8324,0.8243,0.8322,0.8243,0.8263,0.8264,0.8355,0.8264,0.8285,0.9221,not-balanced,100,10,10,4,148,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0008, 'anger': 0.0005, 'anticipation': -0.0016, 'trust': -0.0009, 'surprise': -0.0021, 'sadness': 0.0005, 'disgust': 0.0006, 'joy': 0.0002, 'a_score': 0.3016}",MLPClassifier()
MLPClassifier,0.8441,0.8582,0.8441,0.8241,0.8262,0.8329,0.8262,0.8281,0.8255,0.8332,0.8255,0.8275,0.9226,not-balanced,100,10,8,2,656,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0011, 'anger': -0.0016, 'anticipation': -0.0021, 'trust': 0.0003, 'surprise': -0.002, 'sadness': -0.0039, 'disgust': 0.001, 'joy': -0.0001, 'a_score': 0.307}",MLPClassifier()
MLPClassifier,0.8443,0.8582,0.8443,0.818,0.8256,0.8486,0.8256,0.8122,0.8254,0.8481,0.8254,0.812,0.9186,not-balanced,100,10,7,2,715,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0046, 'anger': 0.0003, 'anticipation': 0.0009, 'trust': 0.001, 'surprise': 0.0018, 'sadness': 0.0045, 'disgust': 0.0002, 'joy': 0.0007, 'a_score': 0.2488}",MLPClassifier()
MLPClassifier,0.8156,0.8284,0.8156,0.7912,0.8253,0.8332,0.8253,0.8273,0.8234,0.8331,0.8234,0.8256,0.9073,not-balanced,100,10,3,1,212,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0004, 'anger': -0.0018, 'anticipation': 0.0012, 'trust': -0.0046, 'surprise': -0.0016, 'sadness': 0.0023, 'disgust': 0.0004, 'joy': 0.0007, 'a_score': 0.3008}",MLPClassifier()
MLPClassifier,0.8574,0.8729,0.8574,0.832,0.8194,0.8299,0.8194,0.8218,0.8196,0.832,0.8196,0.8222,0.9233,not-balanced,100,10,6,1,3,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0015, 'anger': 0.0003, 'anticipation': 0.0002, 'trust': 0.0, 'surprise': -0.001, 'sadness': 0.0006, 'disgust': 0.0004, 'joy': -0.0003, 'a_score': 0.3007}",MLPClassifier()
MLPClassifier,0.8438,0.8583,0.8438,0.8206,0.8207,0.8335,0.8207,0.8233,0.8174,0.8325,0.8174,0.8202,0.9205,not-balanced,100,10,4,1,862,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0007, 'anger': -0.0013, 'anticipation': 0.0025, 'trust': 0.0003, 'surprise': 0.0015, 'sadness': 0.0011, 'disgust': -0.0006, 'joy': 0.0012, 'a_score': 0.2991}",MLPClassifier()
MLPClassifier,0.8563,0.8713,0.8563,0.8326,0.8,0.8087,0.8,0.7876,0.8012,0.81,0.8012,0.7889,0.9247,not-balanced,100,10,8,1,454,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0038, 'anger': -0.0004, 'anticipation': 0.0006, 'trust': 0.0012, 'surprise': -0.0012, 'sadness': -0.0002, 'disgust': 0.0003, 'joy': -0.0015, 'a_score': 0.2289}",MLPClassifier()
MLPClassifier,0.8153,0.8271,0.8153,0.7866,0.8003,0.8102,0.8003,0.7872,0.8005,0.8097,0.8005,0.788,0.9054,not-balanced,100,10,3,3,24,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0007, 'anger': 0.0007, 'anticipation': 0.0021, 'trust': 0.0015, 'surprise': 0.002, 'sadness': 0.0006, 'disgust': 0.0037, 'joy': 0.0007, 'a_score': 0.2358}",MLPClassifier()
MLPClassifier,0.8423,0.8564,0.8423,0.8125,0.8,0.8151,0.8,0.7854,0.7995,0.8122,0.7995,0.7853,0.9135,not-balanced,100,10,2,4,395,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0005, 'anger': 0.0002, 'anticipation': 0.0013, 'trust': 0.0002, 'surprise': 0.0005, 'sadness': 0.001, 'disgust': -0.0014, 'joy': -0.0005, 'a_score': 0.2258}",MLPClassifier()
MLPClassifier,0.8383,0.8527,0.8383,0.8064,0.7927,0.8025,0.7927,0.7795,0.7983,0.8075,0.7983,0.7854,0.9114,not-balanced,100,10,9,1,667,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0019, 'anger': 0.0017, 'anticipation': 0.001, 'trust': 0.0009, 'surprise': 0.0007, 'sadness': 0.0039, 'disgust': 0.0009, 'joy': 0.0021, 'a_score': 0.2291}",MLPClassifier()
MLPClassifier,0.8539,0.8688,0.8539,0.8319,0.7965,0.8064,0.7965,0.7829,0.7977,0.807,0.7977,0.7847,0.9273,not-balanced,100,10,8,4,391,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0057, 'anger': 0.0011, 'anticipation': 0.001, 'trust': 0.0023, 'surprise': 0.0019, 'sadness': 0.0015, 'disgust': 0.0039, 'joy': 0.0005, 'a_score': 0.2305}",MLPClassifier()
MLPClassifier,0.8398,0.855,0.8398,0.8158,0.7959,0.8034,0.7959,0.7835,0.7964,0.802,0.7964,0.7849,0.9147,not-balanced,100,10,4,5,461,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0013, 'anger': 0.002, 'anticipation': 0.0009, 'trust': 0.0019, 'surprise': 0.0015, 'sadness': 0.001, 'disgust': 0.0033, 'joy': 0.0048, 'a_score': 0.2291}",MLPClassifier()
MLPClassifier,0.8101,0.8197,0.8101,0.787,0.7678,0.7694,0.7678,0.7685,0.7604,0.7625,0.7604,0.7613,0.9053,not-balanced,100,10,9,3,609,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0003, 'anger': -0.0016, 'anticipation': 0.001, 'trust': -0.0007, 'surprise': 0.0, 'sadness': 0.0009, 'disgust': 0.0007, 'joy': 0.0018, 'a_score': 0.237}",MLPClassifier()
MLPClassifier,0.8486,0.8625,0.8486,0.8235,0.7505,0.7579,0.7505,0.7529,0.7497,0.758,0.7497,0.7524,0.9218,not-balanced,100,10,1,2,5,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0003, 'anger': 0.0002, 'anticipation': -0.0003, 'trust': -0.0011, 'surprise': 0.0, 'sadness': -0.0001, 'disgust': 0.0002, 'joy': -0.0002, 'a_score': 0.2325}",MLPClassifier()
