Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8794,0.8866,0.8794,0.8698,0.8664,0.8742,0.8664,0.868,0.8654,0.8738,0.8654,0.867,0.9474,not-balanced,100,10,8,3,958,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0017, 'anger': 0.0074, 'anticipation': 0.0054, 'trust': 0.0013, 'surprise': 0.0036, 'sadness': 0.0041, 'disgust': 0.0075, 'joy': 0.0034, 'a_score': 0.3489}",KNeighborsClassifier()
KNeighborsClassifier,0.8786,0.8847,0.8786,0.8693,0.8622,0.8728,0.8622,0.8641,0.8639,0.8742,0.8639,0.8658,0.9575,not-balanced,100,10,6,3,424,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0061, 'anger': 0.004, 'anticipation': 0.0083, 'trust': 0.0013, 'surprise': 0.0049, 'sadness': 0.004, 'disgust': 0.0088, 'joy': 0.0008, 'a_score': 0.3531}",KNeighborsClassifier()
KNeighborsClassifier,0.8923,0.8962,0.8923,0.8804,0.8629,0.8735,0.8629,0.8648,0.8635,0.8751,0.8635,0.8654,0.9531,not-balanced,100,10,9,1,807,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0002, 'anger': 0.0071, 'anticipation': 0.0034, 'trust': 0.0014, 'surprise': 0.008, 'sadness': 0.0002, 'disgust': 0.0064, 'joy': 0.0032, 'a_score': 0.3513}",KNeighborsClassifier()
KNeighborsClassifier,0.8835,0.8894,0.8835,0.8723,0.8654,0.8751,0.8654,0.8672,0.8627,0.8729,0.8627,0.8645,0.9511,not-balanced,100,10,1,5,912,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0034, 'anger': 0.0069, 'anticipation': 0.0046, 'trust': 0.0031, 'surprise': 0.0064, 'sadness': 0.0018, 'disgust': 0.0093, 'joy': 0.0046, 'a_score': 0.3484}",KNeighborsClassifier()
KNeighborsClassifier,0.8785,0.8846,0.8785,0.8686,0.867,0.8794,0.867,0.869,0.8618,0.8741,0.8618,0.8638,0.9556,not-balanced,100,10,2,4,465,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0019, 'anger': 0.0042, 'anticipation': 0.0067, 'trust': 0.0035, 'surprise': 0.0053, 'sadness': 0.0062, 'disgust': 0.0034, 'joy': 0.0034, 'a_score': 0.3461}",KNeighborsClassifier()
KNeighborsClassifier,0.8714,0.881,0.8714,0.8638,0.8654,0.8738,0.8654,0.8671,0.8617,0.8714,0.8617,0.8635,0.957,not-balanced,100,10,6,4,450,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0005, 'anger': 0.0033, 'anticipation': 0.0026, 'trust': -0.0023, 'surprise': 0.0064, 'sadness': 0.0018, 'disgust': 0.0061, 'joy': 0.0006, 'a_score': 0.351}",KNeighborsClassifier()
KNeighborsClassifier,0.8763,0.8848,0.8763,0.8669,0.8645,0.8768,0.8645,0.8664,0.8612,0.8741,0.8612,0.8633,0.9517,not-balanced,100,10,2,5,125,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0024, 'anger': 0.0074, 'anticipation': 0.0042, 'trust': 0.0034, 'surprise': 0.0065, 'sadness': 0.0074, 'disgust': 0.0078, 'joy': 0.002, 'a_score': 0.354}",KNeighborsClassifier()
KNeighborsClassifier,0.8838,0.8896,0.8838,0.8735,0.864,0.8751,0.864,0.8659,0.861,0.8736,0.861,0.863,0.9485,not-balanced,100,10,3,1,31,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0049, 'anger': 0.0053, 'anticipation': 0.0051, 'trust': -0.0006, 'surprise': 0.0057, 'sadness': 0.0038, 'disgust': 0.005, 'joy': 0.0041, 'a_score': 0.3504}",KNeighborsClassifier()
KNeighborsClassifier,0.8782,0.8854,0.8782,0.8702,0.8606,0.8725,0.8606,0.8627,0.8607,0.8722,0.8607,0.8627,0.9567,not-balanced,100,10,2,3,101,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0073, 'anger': 0.0087, 'anticipation': 0.004, 'trust': 0.0014, 'surprise': 0.0051, 'sadness': 0.0053, 'disgust': 0.0101, 'joy': 0.0015, 'a_score': 0.3521}",KNeighborsClassifier()
KNeighborsClassifier,0.8755,0.884,0.8755,0.8665,0.8629,0.8738,0.8629,0.8648,0.8606,0.872,0.8606,0.8626,0.9568,not-balanced,100,10,9,4,18,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0017, 'anger': 0.0053, 'anticipation': 0.0037, 'trust': 0.0011, 'surprise': 0.0067, 'sadness': 0.0011, 'disgust': 0.0059, 'joy': 0.0064, 'a_score': 0.3502}",KNeighborsClassifier()
KNeighborsClassifier,0.8854,0.8911,0.8854,0.874,0.8643,0.8758,0.8643,0.8663,0.8595,0.871,0.8595,0.8614,0.9502,not-balanced,100,10,10,2,640,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0028, 'anger': 0.0064, 'anticipation': 0.0068, 'trust': 0.0015, 'surprise': 0.0073, 'sadness': 0.0022, 'disgust': 0.0055, 'joy': 0.0054, 'a_score': 0.344}",KNeighborsClassifier()
KNeighborsClassifier,0.8868,0.8912,0.8868,0.8746,0.8636,0.876,0.8636,0.8655,0.859,0.8725,0.859,0.8611,0.956,not-balanced,100,10,7,3,779,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0016, 'anger': 0.0079, 'anticipation': 0.001, 'trust': 0.0019, 'surprise': 0.0036, 'sadness': 0.0057, 'disgust': 0.0057, 'joy': 0.0, 'a_score': 0.3496}",KNeighborsClassifier()
KNeighborsClassifier,0.8811,0.8872,0.8811,0.8708,0.861,0.8725,0.861,0.8629,0.8584,0.8708,0.8584,0.8605,0.9517,not-balanced,100,10,2,2,599,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0023, 'anger': 0.0043, 'anticipation': 0.0047, 'trust': 0.0033, 'surprise': 0.0058, 'sadness': 0.0047, 'disgust': 0.0083, 'joy': 0.0062, 'a_score': 0.3478}",KNeighborsClassifier()
KNeighborsClassifier,0.8873,0.8921,0.8873,0.8766,0.8604,0.8744,0.8604,0.8625,0.8559,0.8715,0.8559,0.8582,0.959,not-balanced,100,10,9,5,628,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0017, 'anger': 0.0069, 'anticipation': 0.0074, 'trust': 0.0025, 'surprise': 0.0026, 'sadness': 0.0055, 'disgust': 0.0079, 'joy': 0.0061, 'a_score': 0.348}",KNeighborsClassifier()
KNeighborsClassifier,0.8899,0.8922,0.8899,0.8769,0.8575,0.8748,0.8575,0.8599,0.8533,0.8726,0.8533,0.8558,0.9565,not-balanced,100,10,3,5,762,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0071, 'anger': 0.0061, 'anticipation': 0.009, 'trust': 0.0041, 'surprise': 0.0057, 'sadness': 0.007, 'disgust': 0.0076, 'joy': 0.006, 'a_score': 0.3513}",KNeighborsClassifier()
KNeighborsClassifier,0.8899,0.8922,0.8899,0.8769,0.8575,0.8748,0.8575,0.8599,0.8533,0.8726,0.8533,0.8558,0.9565,not-balanced,100,10,10,1,762,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.007, 'anger': 0.0065, 'anticipation': 0.0083, 'trust': 0.0042, 'surprise': 0.0063, 'sadness': 0.0068, 'disgust': 0.0067, 'joy': 0.0059, 'a_score': 0.3529}",KNeighborsClassifier()
