Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
RandomForestClassifier,0.909,0.9147,0.909,0.8964,0.9145,0.9197,0.9145,0.9125,0.9134,0.9189,0.9134,0.9111,0.9738,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0057, 'anger': 0.0039, 'anticipation': 0.0059, 'trust': 0.0059, 'surprise': 0.0046, 'sadness': 0.0052, 'disgust': 0.0057, 'joy': 0.0084, 'a_score': 0.3609}",RandomForestClassifier()
RandomForestClassifier,0.9088,0.9137,0.9088,0.8963,0.9144,0.9191,0.9144,0.9125,0.9134,0.9183,0.9134,0.9112,0.9745,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0063, 'anger': 0.005, 'anticipation': 0.0064, 'trust': 0.0065, 'surprise': 0.0044, 'sadness': 0.0052, 'disgust': 0.0059, 'joy': 0.0073, 'a_score': 0.3609}",RandomForestClassifier()
RandomForestClassifier,0.9126,0.9174,0.9126,0.9008,0.9143,0.9195,0.9143,0.9122,0.9132,0.9188,0.9132,0.911,0.9752,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0057, 'anger': 0.0042, 'anticipation': 0.0043, 'trust': 0.0056, 'surprise': 0.0031, 'sadness': 0.0049, 'disgust': 0.0054, 'joy': 0.0066, 'a_score': 0.3634}",RandomForestClassifier()
RandomForestClassifier,0.9081,0.9131,0.9081,0.8955,0.9145,0.9194,0.9145,0.9125,0.9131,0.9184,0.9131,0.9108,0.9732,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0053, 'anger': 0.0045, 'anticipation': 0.0057, 'trust': 0.0069, 'surprise': 0.0047, 'sadness': 0.0045, 'disgust': 0.0052, 'joy': 0.007, 'a_score': 0.3632}",RandomForestClassifier()
RandomForestClassifier,0.9103,0.9155,0.9103,0.8979,0.914,0.9192,0.914,0.912,0.9131,0.9185,0.9131,0.9108,0.975,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0048, 'anger': 0.0041, 'anticipation': 0.0057, 'trust': 0.0063, 'surprise': 0.0032, 'sadness': 0.0052, 'disgust': 0.0053, 'joy': 0.0078, 'a_score': 0.3624}",RandomForestClassifier()
RandomForestClassifier,0.9094,0.9147,0.9094,0.8969,0.9156,0.9208,0.9156,0.9135,0.9131,0.9187,0.9131,0.9108,0.9745,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.006, 'anger': 0.0046, 'anticipation': 0.0053, 'trust': 0.0065, 'surprise': 0.0049, 'sadness': 0.0053, 'disgust': 0.0059, 'joy': 0.0074, 'a_score': 0.3597}",RandomForestClassifier()
RandomForestClassifier,0.9098,0.9152,0.9098,0.8974,0.9144,0.9195,0.9144,0.9124,0.9126,0.918,0.9126,0.9103,0.9741,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0056, 'anger': 0.0042, 'anticipation': 0.0059, 'trust': 0.005, 'surprise': 0.0038, 'sadness': 0.0057, 'disgust': 0.0047, 'joy': 0.0067, 'a_score': 0.3608}",RandomForestClassifier()
RandomForestClassifier,0.9115,0.9167,0.9115,0.8994,0.9132,0.9183,0.9132,0.9112,0.9126,0.9179,0.9126,0.9104,0.9751,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0055, 'anger': 0.0047, 'anticipation': 0.0052, 'trust': 0.0072, 'surprise': 0.0048, 'sadness': 0.0056, 'disgust': 0.0046, 'joy': 0.009, 'a_score': 0.3631}",RandomForestClassifier()
RandomForestClassifier,0.9087,0.9138,0.9087,0.8961,0.9141,0.9191,0.9141,0.9121,0.9124,0.9176,0.9124,0.9101,0.9745,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0055, 'anger': 0.0044, 'anticipation': 0.0069, 'trust': 0.0063, 'surprise': 0.0041, 'sadness': 0.0054, 'disgust': 0.0065, 'joy': 0.0067, 'a_score': 0.3627}",RandomForestClassifier()
RandomForestClassifier,0.9075,0.9128,0.9075,0.8947,0.9123,0.9167,0.9123,0.9104,0.9121,0.9166,0.9121,0.9099,0.973,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.006, 'anger': 0.0052, 'anticipation': 0.006, 'trust': 0.0079, 'surprise': 0.0043, 'sadness': 0.0054, 'disgust': 0.0055, 'joy': 0.0068, 'a_score': 0.3602}",RandomForestClassifier()
